date,adaptive_return,static_60_40_return,adaptive_equity_weight,static_60_40_equity_weight,adaptive_turnover,adaptive_cost
2018-07-06,0.006422387005,0.005429820756,0.7314024962,0.6004679768,0,0
2018-07-09,0.005922166794,0.004415265001,0.7328822296,0.6022767954,0,0
2018-07-10,0.002488736404,0.001841476276,0.7500301584,0.6,0.02980503094,1.490251547e-05
2018-07-11,-0.004980394718,-0.003577070771,0.7508493291,0.6010493107,0,0
2018-07-12,0.006692727629,0.005271515499,0.7490880455,0.598794907,0,0
2018-07-13,0.00100505423,0.001135655426,0.7508535834,0.6010547638,0,0
2018-07-16,-0.001084097961,-0.001198440746,0.7506906492,0.6008459433,0,0
2018-07-17,0.002825139443,0.002191827827,0.7390947615,0.6,0.02347771068,1.173885534e-05
2018-07-18,0.00135343405,0.0009526996992,0.7399851161,0.6011088437,0,0
2018-07-19,-0.002082459363,-0.001179409151,0.740539566,0.6018000736,0,0
2018-07-20,-0.001760072224,-0.002089081942,0.7392863194,0.6002384451,0,0
2018-07-23,0.0001022794738,-0.0008356549578,0.7397431823,0.6008073994,0,0
2018-07-24,0.00323130254,0.003292110385,0.6146374059,0.6,0.2528106771,0.0001264053385
2018-07-25,0.004982589039,0.004847905444,0.6156628943,0.6010391566,0,0
2018-07-26,-0.001870633616,-0.001851990605,0.6178313626,0.6032369608,0,0
2018-07-27,-0.003582715655,-0.003460808559,0.617529181,0.6029306559,0,0
2018-07-30,-0.003706162608,-0.003648440807,0.6155497766,0.6009245247,0,0
2018-07-31,0.00355604907,0.003508729221,0.61359928,0.6,0.002026074833,1.013037417e-06
2018-08-01,-0.001937661196,-0.001947070988,0.6144385672,0.6008496108,0,0
2018-08-02,0.003804543327,0.003746628571,0.6146029318,0.6010160067,0,0
2018-08-03,0.003622849488,0.003599471817,0.6156087557,0.6020343295,0,0
2018-08-06,0.002447979817,0.002404873577,0.6160148131,0.6024454661,0,0
2018-08-07,0.001223950961,0.001152676309,0.6133280298,0.6,0.006872750702,3.436375351e-06
2018-08-08,8.313763664e-05,0.0001005242834,0.6145988548,0.6012861526,0,0
2018-08-09,0.0002234508903,0.0002783303476,0.6142895275,0.6009730775,0,0
2018-08-10,-0.002440062332,-0.002293226436,0.6133132824,0.5999850758,0,0
2018-08-13,-0.002400212502,-0.002354121433,0.6106941157,0.5973349027,0,0
2018-08-14,0.004112589181,0.003434287554,0.7046606562,0.6,0.1895775446,9.478877228e-05
2018-08-15,-0.004555269865,-0.003520213643,0.7061853194,0.6017596122,0,0
2018-08-16,0.005610715298,0.004732532759,0.7041193136,0.599375886,0,0
2018-08-17,0.002599773764,0.002272786251,0.7058562783,0.6013796377,0,0
2018-08-20,0.002428295515,0.002530744314,0.7065044055,0.6021282109,0,0
2018-08-21,0.001096398077,0.0008605038255,0.6723105023,0.6,0.06798173856,3.399086928e-05
2018-08-22,0.0002053867845,0.0003818994625,0.6731261844,0.6008888246,0,0
2018-08-23,-0.0009248605948,-0.0008358842173,0.672588656,0.6003030423,0,0
2018-08-24,0.004141555228,0.003727476947,0.6723173446,0.6000074539,0,0
2018-08-27,0.004588702486,0.0038572825,0.6735737147,0.6013766873,0,0
2018-08-28,-0.0006324844945,-0.0006101930261,0.6133403697,0.6,0.1249013412,6.245067058e-05
2018-08-29,0.003190621515,0.003114973998,0.6139865815,0.6006539906,0,0
2018-08-30,-0.00177743107,-0.001698812553,0.6153270541,0.6020107509,0,0
2018-08-31,9.657372729e-05,9.871160838e-05,0.6139271076,0.6005937988,0,0
2018-09-04,-0.001939507622,-0.001947008817,0.613889107,0.6005553398,0,0
2018-09-05,-0.00168925251,-0.001654809865,0.6132461817,0.6,0.001553060679,7.765303397e-07
2018-09-06,-0.001047517362,-0.0009803786869,0.6126299757,0.5993764766,0,0
2018-09-07,-0.00293437896,-0.002968217755,0.6114265435,0.5981588775,0,0
2018-09-10,0.001292268132,0.001277023545,0.6120342782,0.598773746,0,0
2018-09-11,0.0006185859366,0.0005263430766,0.6133285759,0.6,0.002043348769,1.021674384e-06
2018-09-12,0.0006037337665,0.0006162285999,0.6149701151,0.6016613736,0,0
2018-09-13,0.003597608457,0.003517564862,0.614747948,0.6014365041,0,0
2018-09-14,-0.0006109575844,-0.0006380742986,0.6161669527,0.6028728656,0,0
2018-09-17,-0.003188854364,-0.003115884307,0.616649661,0.6033615303,0,0
2018-09-18,0.001724457208,0.001598843743,0.6131519537,0.6,0.004390867173,2.195433586e-06
2018-09-19,9.167714926e-06,-2.68794389e-05,0.6154162479,0.602291343,0,0
2018-09-20,0.005030689097,0.004925685193,0.6160662739,0.6029492404,0,0
2018-09-21,-0.0004132119223,-0.0003960559916,0.6179502448,0.6048562929,0,0
2018-09-24,-0.002468089603,-0.002438850162,0.6176407906,0.60454302,0,0
2018-09-25,-0.0009563382158,-0.0009573946398,0.6133169243,0.6,0.007590714528,3.795357264e-06
2018-09-26,-0.0005691459905,-0.0004856976275,0.6133319688,0.6000152248,0,0
2018-09-27,0.001709425162,0.001672170279,0.6118450033,0.5985105713,0,0
2018-09-28,0.0002551084702,0.000260317775,0.6125073929,0.5991808092,0,0
2018-10-01,0.001144967384,0.001064874985,0.6124146406,0.5990869549,0,0
2018-10-02,0.0006405587533,0.00068253337,0.6132435435,0.6,0.001191785153,5.958925766e-07
2018-10-03,-0.00254209803,-0.002647807805,0.6124935117,0.5992410693,0,0
2018-10-04,-0.005802690586,-0.005733613795,0.6143915507,0.6011617512,0,0
2018-10-05,-0.004360563734,-0.004318230539,0.6131473281,0.5999026395,0,0
2018-10-08,0.0001555121826,0.0001608296204,0.6123858671,0.5991321527,0,0
2018-10-09,-0.0006838179564,-0.000114727076,0.7334743399,0.6,0.242367383,0.0001211836915
2018-10-10,-0.02306960867,-0.01877181827,0.7328164422,0.5991926708,0,0
2018-10-11,-0.01487740861,-0.01134897055,0.7263702564,0.5913205158,0,0
2018-10-12,0.009681304746,0.007627490805,0.7210989311,0.5849341836,0,0
2018-10-15,-0.003902110404,-0.003059733759,0.7241033267,0.5885684803,0,0
2018-10-16,0.01295518126,0.01306653454,0.6,0.6,0.2457136072,0.0001228568036
2018-10-17,-0.00103301839,-0.00103301839,0.6052036915,0.6052036915,0,0
2018-10-18,-0.008041724487,-0.008041724487,0.6059375415,0.6059375415,0,0
2018-10-19,-0.0008032069177,-0.0008032069177,0.602028481,0.602028481,0,0
2018-10-22,-0.002623452607,-0.002623452607,0.6021854827,0.6021854827,0,0
2018-10-23,0.0005023186329,-0.002016818374,0.2232818454,0.6,0.7555549782,0.0003777774891
2018-10-24,-0.002539719,-0.01596159686,0.2219497199,0.5981511655,0,0
2018-10-25,0.002006388935,0.009598707037,0.2157729777,0.5894364253,0,0
2018-10-26,-0.0003653949338,-0.008639161438,0.219204305,0.5943068001,0,0
2018-10-29,-0.001271206955,-0.00330336435,0.2154277265,0.5889422911,0,0
2018-10-30,0.001607218815,0.008008097577,0.2231102562,0.6,0.01720653834,8.60326917e-06
2018-10-31,0.0004967152492,0.005470815768,0.2260510524,0.6040460294,0,0
2018-11-01,0.003091079269,0.006797805684,0.2283521323,0.6071762417,0,0
2018-11-02,-0.005651495147,-0.005785213107,0.2300709776,0.6094942937,0,0
2018-11-05,0.001730843762,0.003596376792,0.230008195,0.6094099248,0,0
2018-11-06,0.0005499949331,0.003346364964,0.2231371896,0.6,0.01548066012,7.740330062e-06
2018-11-07,0.004804611585,0.01288321506,0.2244240473,0.601776692,0,0
2018-11-08,-0.001495213713,-0.001652047771,0.2281325705,0.6068418333,0,0
2018-11-09,0.0007892422632,-0.004389948928,0.2280595383,0.6067428651,0,0
2018-11-12,-0.001896961439,-0.0100878565,0.2256536515,0.6034651004,0,0
2018-11-13,0.0001997014989,-0.0008062451385,0.2231149491,0.6,0.002513411503,1.256705751e-06
2018-11-14,0.000101094908,-0.003260996414,0.2226526311,0.5993592282,0,0
2018-11-15,0.002848828143,0.006512864686,0.2211080691,0.597209086,0,0
2018-11-16,0.002968884626,0.002790220101,0.2227810909,0.5995374026,0,0
2018-11-19,-0.002614269775,-0.009544946166,0.2226992234,0.5994238634,0,0
2018-11-20,-0.004285969754,-0.01118749019,0.2231221167,0.6,0.007231747401,3.6158737e-06
2018-11-21,0.0005953604842,0.00194949397,0.219934864,0.5955562214,0,0
2018-11-23,-0.001010887984,-0.003744149488,0.2205529909,0.5964228765,0,0
2018-11-26,0.00292370063,0.009280237385,0.2193016304,0.5946659499,0,0
2018-11-27,0.001517586418,0.002412583602,0.2233792658,0.6,0.002373580592,1.186790296e-06
2018-11-28,0.0050765047,0.01378902852,0.2237909467,0.6005690261,0,0
2018-11-29,0.001483592953,-0.0003134691256,0.2277874525,0.6060406399,0,0
2018-11-30,0.00290537385,0.004464989784,0.2269529968,0.6049059693,0,0
2018-12-03,0.004702997192,0.008884300851,0.2276748714,0.6058877928,0,0
2018-12-04,-0.003657194978,-0.0176025777,0.2233651196,0.6,0.01248925359,6.244626795e-06
2018-12-06,0.001661328864,0.0001432018582,0.2169195068,0.5909559324,0,0
2018-12-07,-0.002730714103,-0.01250874222,0.2162312059,0.589974959,0,0
2018-12-10,0.0008616409519,0.001349964131,0.2117851878,0.5835659919,0,0
2018-12-11,-0.001923748302,-0.0008905609023,0.2231042997,0.6,0.02220008031,1.110004015e-05
2018-12-12,-0.0009927260544,0.001934879769,0.223582672,0.6006616908,0,0
2018-12-13,0.0003785311825,2.901321262e-05,0.2249317745,0.6025204009,0,0
2018-12-14,-0.002939294644,-0.01050008897,0.2247704587,0.6022987218,0,0
2018-12-17,-0.002063135871,-0.0105435779,0.221270476,0.5974506268,0,0
2018-12-18,0.001664585232,0.0003201991918,0.2230910582,0.6,0.01142618306,5.713091532e-06
2018-12-19,-0.0006116952473,-0.007570452484,0.2224749337,0.5991457013,0,0
2018-12-20,-0.004552088916,-0.01019027798,0.2192772832,0.5946748619,0,0
2018-12-21,-0.003756311094,-0.01175283189,0.2166943089,0.591017402,0,0
2018-12-24,-0.003647338572,-0.01443486818,0.2130545916,0.5857923096,0,0
2018-12-26,0.007579494826,0.02839889841,0.2231238584,0.6,0.0298788054,1.49394027e-05
2018-12-27,0.003723252414,0.005682545773,0.2326304591,0.6128959588,0,0
2018-12-28,0.003855483493,0.001300588349,0.2335468266,0.61411149,0,0
2018-12-31,0.004919446175,0.006820872433,0.2323497195,0.6125226169,0,0
2019-01-02,0.001861885919,0.001454870712,0.2233557647,0.6,0.0197633357,9.881667852e-06
2019-01-03,0.0008495343704,-0.01112992673,0.2231704161,0.5997434593,0,0
2019-01-04,0.0009722591538,0.01653524974,0.2176600349,0.5920210507,0,0
2019-01-07,-0.000381434801,0.00363998583,0.2247322361,0.6018987295,0,0
2019-01-08,0.000157246104,0.004633700154,0.2234836315,0.6,0.006213923462,3.106961731e-06
2019-01-09,0.001501706521,0.003046909486,0.2255471513,0.6028410803,0,0
2019-01-10,0.0004256186892,0.001939289203,0.2262614607,0.6038186588,0,0
2019-01-11,0.002395264223,0.001413501891,0.2269630268,0.6047758699,0,0
2019-01-14,-0.001827493705,-0.003914006239,0.2265082001,0.604155638,0,0
2019-01-15,0.00181072031,0.006489536766,0.2232654739,0.6,0.004545913354,2.272956677e-06
2019-01-16,9.84720126e-05,0.001229966022,0.2254155858,0.6029617901,0,0
2019-01-17,0.0002992575021,0.003855524742,0.2259388151,0.6036783795,0,0
2019-01-18,0.000572838897,0.006811670985,0.2275848464,0.6059221793,0,0
2019-01-22,-0.0004357709278,-0.006881366627,0.2304819867,0.6098330612,0,0
2019-01-23,8.823792016e-05,0.001056918078,0.223190631,0.6,0.008552995915,4.276497958e-06
2019-01-24,0.002588527956,0.001589756956,0.2236369827,0.6006172724,0,0
2019-01-25,9.717412201e-05,0.004154264242,0.2231781725,0.5999827536,0,0
2019-01-28,-0.001486745341,-0.004464889503,0.2250446786,0.6025562023,0,0
2019-01-29,0.001948027197,0.0003588182919,0.2230877189,0.6,0.00115818686,5.7909343e-07
2019-01-30,0.00531141004,0.01040626634,0.2223583933,0.5989884802,0,0
2019-01-31,0.005538284655,0.007117872739,0.2246851412,0.6022043334,0,0
2019-02-01,-0.004036404181,-0.001832920037,0.2254100088,0.6031995748,0,0
2019-02-04,-0.0001156450214,0.003380319275,0.2264325047,0.6045981631,0,0
2019-02-05,0.002276096308,0.003201226016,0.223084186,0.6,0.009935571356,4.967785678e-06
2019-02-06,0.0003023895078,-0.0004846363958,0.2235094671,0.6005883598,0,0
2019-02-07,0.000409577778,-0.004414630408,0.2231473428,0.6000874438,0,0
2019-02-08,0.001313841428,0.001269432148,0.2209296253,0.5970024466,0,0
2019-02-11,-0.001069199994,-0.0002855254806,0.2209093269,0.596974072,0,0
2019-02-12,0.006697165565,0.007176726801,0.5923674627,0.6,0.7421981968,0.0003710990984
2019-02-13,0.0009269803055,0.0009706662575,0.5957721944,0.603383665,0,0
2019-02-14,0.000572417976,0.0005197515909,0.5971531422,0.6047558607,0,0
2019-02-15,0.006102580149,0.006192826257,0.5954876532,0.6031009122,0,0
2019-02-19,0.00172749323,0.001727546139,0.5983257039,0.6059208969,0,0
2019-02-20,0.001138686819,0.001126901485,0.6062448373,0.6,0.01583492416,7.917462081e-06
2019-02-21,-0.003322727902,-0.003319029326,0.6067710809,0.6005290903,0,0
2019-02-22,0.004929976511,0.004909827212,0.6066292316,0.6003864722,0,0
2019-02-25,0.0002264191212,0.00020838645,0.6073956625,0.6011570693,0,0
2019-02-26,-2.763246433e-05,0.000756413843,0.7695188208,0.6,0.3228680545,0.0001614340272
2019-02-27,-0.001146800867,-0.001673436404,0.7688655838,0.5991166023,0,0
2019-02-28,-0.002029784371,-0.002152556696,0.7694175549,0.5998629819,0,0
2019-03-01,0.004048677004,0.002434000019,0.7695462795,0.6000371576,0,0
2019-03-04,-0.002098451332,-0.00096212432,0.7712287842,0.6023176813,0,0
2019-03-05,-0.0009452030023,-0.0005856314558,0.7805567379,0.6,0.02103478464,1.051739232e-05
2019-03-06,-0.004112777603,-0.002514289504,0.7802246144,0.5995348082,0,0
2019-03-07,-0.005771014067,-0.003645631125,0.7787013886,0.5974054523,0,0
2019-03-08,-0.00123314606,-0.0006076910294,0.7766694417,0.594575544,0,0
2019-03-11,0.01108320099,0.008299948872,0.7760729273,0.5937470647,0,0
2019-03-12,0.003549436078,0.003368147728,0.78055407,0.6,0.00371473626,1.85736813e-06
2019-03-13,0.005084315672,0.003820814307,0.7807247423,0.6002391784,0,0
2019-03-14,-0.0008120744076,-0.0009543674206,0.7819171323,0.6019125855,0,0
2019-03-15,0.004550325402,0.004228141405,0.7820520395,0.6021021804,0,0
2019-03-18,0.002546964734,0.001655416347,0.7823558265,0.6025293121,0,0
2019-03-19,4.411888745e-05,-0.0001220937123,0.7805163394,0.6,0.005363074025,2.681537012e-06
2019-03-20,-0.0008231512698,0.0009760015473,0.7806730884,0.6002196361,0,0
2019-03-21,0.008693301206,0.00656164153,0.7789645623,0.5978295648,0,0
2019-03-22,-0.01341211759,-0.008608860444,0.7809733589,0.6006405765,0,0
2019-03-25,-1.615118864e-05,0.0005833138339,0.7763553099,0.5941959949,0,0
2019-03-26,0.004896775604,0.004128485315,0.7008671478,0.6,0.1498335285,7.491676424e-05
2019-03-27,-0.002808411917,-0.001989519273,0.7025981527,0.6019832231,0,0
2019-03-28,0.002684752898,0.002311864751,0.7008927121,0.6000292651,0,0
2019-03-29,0.003949523911,0.003153946891,0.7016656755,0.6009144675,0,0
2019-04-01,0.006300359362,0.004417342976,0.7033121444,0.6028022111,0,0
2019-04-02,0.0007225507151,0.000967938394,0.7626629827,0.6,0.1109321355,5.546606776e-05
2019-04-03,0.0004594619591,-0.0003037381385,0.7624437646,0.5997093943,0,0
2019-04-04,0.00227180054,0.002009987832,0.7632928158,0.600835573,0,0
2019-04-05,0.003807991223,0.003098915497,0.7635833309,0.6012213063,0,0
2019-04-08,0.0002037070981,-0.000180602303,0.764368733,0.6022651385,0,0
2019-04-09,-0.00251934425,-0.002357763157,0.6,0.6,0.3295912848,0.0001647956424
2019-04-10,0.002990569453,0.002990569453,0.598334014,0.598334014,0,0
2019-04-11,-0.001074825955,-0.001074825955,0.5985848024,0.5985848024,0,0
2019-04-12,0.002195385385,0.002195385385,0.5990626135,0.5990626135,0,0
2019-04-15,0.0001355322139,0.0001355322139,0.6017946202,0.6017946202,0,0
2019-04-16,-0.0004181979057,-0.0009741715252,0.7802142242,0.6,0.3577903118,0.0001788951559
2019-04-17,-0.00186913407,-0.001394630317,0.7809123494,0.6009777996,0,0
2019-04-18,0.002059094346,0.002133028857,0.7804603292,0.6003445328,0,0
2019-04-22,0.000360163266,-5.181585825e-05,0.7803901407,0.6002462548,0,0
2019-04-23,0.007412693985,0.006116692208,0.780336758,0.6,0.0008903627563,4.451813782e-07
2019-04-24,-0.0009049653498,0.0001770093472,0.7815592201,0.6017138235,0,0
2019-04-25,-0.0007508750047,-0.0008613757382,0.7805311882,0.6002722854,0,0
2019-04-26,0.004216844041,0.003855268641,0.7806362773,0.6004195015,0,0
2019-04-29,0.0007695110761,0.0001131475887,0.7809784061,0.6008990048,0,0
2019-04-30,0.000833138682,0.00109906884,0.7805018122,0.6,0.002199142661,1.099571331e-06
2019-05-01,-0.005964456275,-0.004689131431,0.7802489821,0.5996459052,0,0
2019-05-02,-0.002309039159,-0.00243232589,0.7790309524,0.5979426643,0,0
2019-05-03,0.007919207776,0.006387830493,0.7791484194,0.5981067351,0,0
2019-05-06,-0.002650496626,-0.001445896198,0.7805925239,0.6001270899,0,0
2019-05-07,-0.01228852134,-0.00865945969,0.7805365645,0.6,0.002180570957,1.090285479e-06
2019-05-08,-0.001499763208,-0.001589867959,0.7770499785,0.5951329785,0,0
2019-05-09,-0.001762192777,-0.0007309786734,0.777135916,0.5952525126,0,0
2019-05-10,0.003751283853,0.002715541693,0.7761522247,0.5938855434,0,0
2019-05-13,-0.01841628598,-0.01293713449,0.7771358234,0.5952523838,0,0
2019-05-14,0.006788224494,0.005038750656,0.7743027449,0.6,0.004964497262,2.482248631e-06
2019-05-15,0.005260339552,0.004797362044,0.7760353348,0.6023835326,0,0
2019-05-16,0.006752100239,0.004804579306,0.7764962946,0.6030190677,0,0
2019-05-17,-0.004928905315,-0.003731147947,0.7784315631,0.6056936672,0,0
2019-05-20,-0.005514623598,-0.004661529081,0.7772296988,0.6040314359,0,0
2019-05-21,0.004590577345,0.004955991918,0.5828590432,0.6,0.3870262015,0.0001935131007
2019-05-22,-0.0005508368347,-0.0006548228618,0.5853130828,0.6024219842,0,0
2019-05-23,-0.0046002037,-0.004913783182,0.583837034,0.6009653164,0,0
2019-05-24,0.001197106677,0.001240882189,0.5793682296,0.5965533401,0,0
2019-05-28,-0.003555650304,-0.003790591581,0.5799882644,0.5971656563,0,0
2019-05-29,-0.003867238827,-0.004180803558,0.5468186834,0.6,0.05965172533,2.982586267e-05
2019-05-30,0.003134249176,0.003087038752,0.545241551,0.5984720432,0,0
2019-05-31,-0.004316534898,-0.005388194831,0.545022327,0.5982595728,0,0
2019-06-03,0.0008401490354,0.0004475351657,0.5400090177,0.5933952431,0,0
2019-06-04,0.009569037695,0.01155073711,0.5221882259,0.6,0.03199108636,1.599554318e-05
2019-06-05,0.004577320012,0.005249127372,0.5284579503,0.6060190428,0,0
2019-06-06,0.003364126381,0.003882120071,0.5306065145,0.6080763002,0,0
2019-06-07,0.007174990875,0.007643592352,0.5322662664,0.6096636367,0,0
2019-06-10,0.0001447312492,0.0008819586849,0.5337628472,0.6110935174,0,0
2019-06-11,-0.0001788641867,-0.0001590523804,0.5753043569,0.6,0.07833872025,3.916936012e-05
2019-06-12,7.913339756e-05,-2.807652994e-05,0.5752450185,0.5999417127,0,0
2019-06-13,0.003424058773,0.003464795637,0.5741844148,0.5988997775,0,0
2019-06-14,-0.0003229629346,-0.0003683483924,0.574586029,0.5992943488,0,0
2019-06-17,0.0001399618898,0.0001538706458,0.5741368901,0.5988530841,0,0
2019-06-18,0.006942677297,0.007050076258,0.5890601502,0.6,0.02957137536,1.478568768e-05
2019-06-19,0.002454791202,0.002449527628,0.5911153924,0.6020374924,0,0
2019-06-20,0.006316508999,0.00640296432,0.5909991986,0.6019223122,0,0
2019-06-21,-0.00252706166,-0.002498296424,0.592900372,0.6038067493,0,0
2019-06-24,0.0006833818484,0.0006322276914,0.5935385895,0.604439276,0,0
2019-06-25,-0.005186144172,-0.00526962928,0.592895615,0.6,0.0009767597576,4.883798788e-07
2019-06-26,-0.002263908355,-0.002241905333,0.5901405621,0.597260367,0,0
2019-06-27,0.00332659216,0.003330408964,0.5908897469,0.5980054027,0,0
2019-06-28,0.003227166103,0.003260538256,0.5910189847,0.5981339214,0,0
2019-07-01,0.004863378686,0.004936848822,0.5921490889,0.599257696,0,0
2019-07-02,0.002985589556,0.002983006214,0.5968098547,0.6,0.004353529003,2.176764501e-06
2019-07-03,0.005539683822,0.005559105043,0.5965816915,0.5997724315,0,0
2019-07-05,-0.003231960285,-0.003215358285,0.59803853,0.6012254495,0,0
2019-07-08,-0.003695379916,-0.003709676898,0.5992948747,0.6024784544,0,0
2019-07-09,0.0006503026331,0.0004910219228,0.7804536711,0.6,0.3644824635,0.0001822412318
2019-07-10,0.003851034261,0.003088290094,0.780776502,0.6004523354,0,0
2019-07-11,0.0007540643269,-0.0005560084503,0.7814977249,0.6014639916,0,0
2019-07-12,0.003743300407,0.003137339773,0.7827393711,0.6032092522,0,0
2019-07-15,0.0007178161741,0.001036324197,0.7833112218,0.6040145865,0,0
2019-07-16,-0.00300183282,-0.002817243109,0.7804107936,0.6,0.005198244931,2.599122465e-06
2019-07-17,-0.004281852376,-0.002209486603,0.7802339848,0.5997524289,0,0
2019-07-18,0.003395978685,0.003179186272,0.7782566393,0.5969899757,0,0
2019-07-19,-0.004728026159,-0.004051648087,0.778462336,0.5972768096,0,0
2019-07-22,0.002012145069,0.001649244356,0.7778154773,0.5963752146,0,0
2019-07-23,0.005218358057,0.003630376319,0.7805381883,0.6,0.004755497524,2.377748762e-06
2019-07-24,0.003993622989,0.003410986466,0.7820363501,0.6021023408,0,0
2019-07-25,-0.004115254774,-0.003568090101,0.7825860992,0.6028754615,0,0
2019-07-26,0.005200063499,0.00396171546,0.782065918,0.6021438998,0,0
2019-07-29,-0.001228588134,-0.0007378068494,0.7832329276,0.6037862568,0,0
2019-07-30,-0.001817757694,-0.001293181783,0.7805071584,0.6,0.004521714427,2.260857214e-06
2019-07-31,-0.007971718599,-0.005533038152,0.7800075605,0.5993004705,0,0
2019-08-01,-0.00424997003,-0.000608143231,0.7776732307,0.5960417074,0,0
2019-08-02,-0.005361108157,-0.003603855756,0.7741917287,0.5912110589,0,0
2019-08-05,-0.02126688668,-0.01415897601,0.7725038087,0.5888816883,0,0
2019-08-06,0.01128171726,0.009035345832,0.7804469433,0.6,0.0297876339,1.489381695e-05
2019-08-07,0.0004622798031,0.0003561853669,0.7825508349,0.6029533507,0,0
2019-08-08,0.01537528057,0.01186828557,0.7826513108,0.6030947225,0,0
2019-08-09,-0.005677554493,-0.004733370964,0.785923456,0.6077151507,0,0
2019-08-12,-0.008195029605,-0.004890451235,0.7850269554,0.6064460659,0,0
2019-08-13,0.007400147144,0.007910912199,0.5836084579,0.6,0.3965397097,0.0001982698548
2019-08-14,-0.01464536813,-0.01523724799,0.588213957,0.6045470483,0,0
2019-08-15,0.004206339588,0.004145183759,0.5793059703,0.5957495642,0,0
2019-08-16,0.007424081448,0.007710208232,0.5784033761,0.5948575766,0,0
2019-08-19,0.005035264706,0.005310855469,0.5826125546,0.5990163647,0,0
2019-08-20,0.001098767226,-0.002831920334,0.246832978,0.6,0.6796891026,0.0003398445513
2019-08-21,-5.733348163e-06,0.003793395786,0.2445895397,0.5970913882,0,0
2019-08-22,-0.001738690246,-0.001068193669,0.2465808825,0.5996743958,0,0
2019-08-23,-0.001278790376,-0.01272664613,0.246934276,0.6001307477,0,0
2019-08-26,0.001929859775,0.006155091122,0.240899269,0.5922524159,0,0
2019-08-27,0.002288985588,-0.0006348227939,0.2452428653,0.6,0.004297498796,2.148749398e-06
2019-08-28,0.001981158679,0.004351967186,0.2437222282,0.5980225716,0,0
2019-08-29,0.001674503779,0.006887689214,0.2449531822,0.5996241869,0,0
2019-08-30,8.783213432e-05,-0.0001635909423,0.2476671697,0.6031288271,0,0
2019-09-03,0.0002054519347,-0.002653481196,0.2475353887,0.6029594935,0,0
2019-09-04,0.003981476887,0.007440406418,0.2459636283,0.6,0.0001476625152,7.383125762e-08
2019-09-05,-0.002872342391,0.00454083716,0.2477689395,0.6023281238,0,0
2019-09-06,0.0006567548873,0.0007116159411,0.2516770168,0.6073135948,0,0
2019-09-09,-0.004491998559,-0.002117819009,0.2517060507,0.6073503576,0,0
2019-09-10,-0.005179033884,-0.003060447699,0.3052576319,0.6,0.1045770724,5.228853621e-05
2019-09-11,0.001499905162,0.003887207816,0.306758697,0.6016951783,0,0
2019-09-12,-0.000478211011,0.001204213,0.3084774339,0.60362753,0,0
2019-09-13,-0.006519602239,-0.004014824102,0.309693984,0.6049897347,0,0
2019-09-16,0.002028835044,-0.000167529769,0.3115192543,0.6070249744,0,0
2019-09-17,0.002285621641,0.00255889561,0.5886711466,0.6,0.5574855273,0.0002787427636
2019-09-18,0.0004998996307,0.0005026014688,0.588651562,0.5999805882,0,0
2019-09-19,0.0001457155506,0.0001398777536,0.5887092809,0.6000377975,0,0
2019-09-20,-0.0004163605216,-0.0005350031843,0.5885845246,0.5999141422,0,0
2019-09-23,0.0004539100972,0.0004350320062,0.5860476678,0.5973993602,0,0
2019-09-24,-0.00258359138,-0.002714030742,0.5897547667,0.6,0.008220715121,4.110357561e-06
2019-09-25,0.0007560003846,0.0008841648,0.5866402177,0.5969100697,0,0
2019-09-26,-0.0003488054591,-0.000392112682,0.5896641713,0.5999101322,0,0
2019-09-27,-0.002584676843,-0.002654530951,0.5886411061,0.5988952358,0,0
2019-09-30,0.003053153814,0.003092540953,0.5869872848,0.5972544337,0,0
2019-10-01,-0.008867851704,-0.006030902715,0.7805641554,0.6,0.3852993441,0.0001926496721
2019-10-02,-0.0129751596,-0.009138984744,0.7780304728,0.5964593024,0,0
2019-10-03,0.007522497868,0.006978690961,0.7743337799,0.5913270629,0,0
2019-10-04,0.01092137668,0.008801659815,0.7748491482,0.5920401803,0,0
2019-10-07,-0.004097049266,-0.003919368181,0.7768501788,0.5948163317,0,0
2019-10-08,-0.01151011479,-0.008473850973,0.772169945,0.6,0.009020657806,4.510328903e-06
2019-10-09,0.006713782353,0.004625905111,0.7690304282,0.595730099,0,0
2019-10-10,0.003782731255,0.001535326546,0.771156108,0.598618265,0,0
2019-10-11,0.006469986622,0.003516484886,0.7734461256,0.60174318,0,0
2019-10-14,-0.0002454924059,0.0004170524793,0.7764408732,0.6058509808,0,0
2019-10-15,0.00349259105,0.004010493206,0.5779574708,0.6,0.3956181543,0.0001978090772
2019-10-16,-0.0001096613663,-0.0001882773011,0.5815330501,0.6035169424,0,0
2019-10-17,0.00156245927,0.001635195293,0.5806627096,0.6026610841,0,0
2019-10-18,-0.002170774102,-0.002286658327,0.5814665473,0.6034515509,0,0
2019-10-21,0.002395469166,0.002625225779,0.5801809751,0.6021873076,0,0
2019-10-22,-0.0009715277459,-0.001032404522,0.5888622886,0.6,0.01228878614,6.144393072e-06
2019-10-23,0.001857003243,0.001885452366,0.5875059168,0.598655329,0,0
2019-10-24,0.0008872853525,0.0009074916894,0.5881231384,0.5992672469,0,0
2019-10-25,0.00152732777,0.001596853959,0.5885619648,0.5997022814,0,0
2019-10-28,0.001782724591,0.0018873306,0.5900709491,0.6011980925,0,0
2019-10-29,0.0001915046771,0.0001782363155,0.5889902249,0.6,0.00670130708,3.35065354e-06
